Loyalty Number,Enrollment Date,Cancellation Date,First_Activity,Last_Activity,Activity_Row_Count
362167,2012-12-01,,2017-01-01,2018-12-01,24.0
418753,2017-06-01,,2017-01-01,2018-12-01,24.0
264486,2014-10-01,,2017-01-01,2018-12-01,24.0
100550,2013-02-01,,2017-01-01,2018-12-01,24.0
600482,2014-11-01,,2017-01-01,2018-12-01,24.0
911920,2012-09-01,,2017-01-01,2018-12-01,24.0
816937,2018-01-01,,2017-01-01,2018-12-01,24.0
118612,2017-09-01,,2017-01-01,2018-12-01,24.0
209405,2012-05-01,,2017-01-01,2018-12-01,24.0
262810,2015-08-01,,2017-01-01,2018-12-01,24.0
258228,2017-06-01,,2017-01-01,2018-12-01,24.0
730748,2017-09-01,2018-05-01,2017-01-01,2018-12-01,24.0
846515,2017-05-01,,2017-01-01,2018-12-01,24.0
166110,2015-05-01,2016-01-01,2017-01-01,2018-12-01,24.0
223632,2013-10-01,,2017-01-01,2018-12-01,24.0
156666,2018-10-01,,2017-01-01,2018-12-01,24.0
834066,2017-02-01,,2017-01-01,2018-12-01,24.0
967904,2017-05-01,,2017-01-01,2018-12-01,24.0
534151,2017-07-01,,2017-01-01,2018-12-01,24.0
948961,2018-12-01,,2017-01-01,2018-12-01,24.0
403473,2014-03-01,2018-08-01,2017-01-01,2018-12-01,24.0
131761,2014-09-01,,2017-01-01,2018-12-01,24.0
189197,2015-08-01,,2017-01-01,2018-12-01,24.0
643225,2016-02-01,,2017-01-01,2018-12-01,24.0
572811,2012-06-01,,2017-01-01,2018-12-01,24.0
979901,2012-11-01,,2017-01-01,2018-12-01,24.0
726848,2013-12-01,,2017-01-01,2018-12-01,24.0
318264,2014-07-01,,2017-01-01,2018-12-01,24.0
105700,2013-08-01,2015-08-01,2017-01-01,2018-12-01,24.0
240886,2015-04-01,,2017-01-01,2018-12-01,24.0
489115,2013-04-01,,2017-01-01,2018-12-01,24.0
961595,2013-02-01,,2017-01-01,2018-12-01,24.0
281926,2013-11-01,,2017-01-01,2018-12-01,24.0
736518,2012-07-01,,2017-01-01,2018-12-01,24.0
612122,2013-01-01,,2017-01-01,2018-12-01,24.0
859144,2014-03-01,2017-05-01,2017-01-01,2018-12-01,24.0
327498,2016-01-01,2016-09-01,2017-01-01,2018-12-01,24.0
493775,2014-11-01,,2017-01-01,2018-12-01,24.0
509714,2012-06-01,,2017-01-01,2018-12-01,24.0
875483,2012-09-01,,2017-01-01,2018-12-01,24.0
371511,2018-04-01,,2018-02-01,2018-12-01,11.0
210910,2016-01-01,,2017-01-01,2018-12-01,24.0
848185,2013-09-01,,2017-01-01,2018-12-01,24.0
550896,2013-03-01,,2017-01-01,2018-12-01,24.0
847136,2016-02-01,,2017-01-01,2018-12-01,24.0
876057,2014-09-01,,2017-01-01,2018-12-01,24.0
573986,2017-07-01,2018-03-01,2017-01-01,2018-12-01,24.0
817609,2017-07-01,,2017-01-01,2018-12-01,24.0
152305,2018-12-01,,2017-01-01,2018-12-01,24.0
537397,2013-08-01,,2017-01-01,2018-12-01,24.0
739684,2018-07-01,,2017-01-01,2018-12-01,24.0
415640,2015-05-01,2015-10-01,2017-01-01,2018-12-01,24.0
513246,2013-10-01,,2017-01-01,2018-12-01,24.0
156730,2018-07-01,,2017-01-01,2018-12-01,24.0
515185,2012-06-01,,2017-01-01,2018-12-01,24.0
259067,2017-07-01,,2017-01-01,2018-12-01,24.0
303049,2018-12-01,,2017-01-01,2018-12-01,24.0
505179,2017-10-01,,2017-01-01,2018-12-01,24.0
465170,2017-12-01,,2017-01-01,2018-12-01,24.0
118320,2014-08-01,,2017-01-01,2018-12-01,24.0
612834,2014-11-01,,2017-01-01,2018-12-01,24.0
100890,2014-08-01,,2017-01-01,2018-12-01,24.0
177483,2016-12-01,,2017-01-01,2018-12-01,24.0
327555,2018-07-01,,2017-01-01,2018-12-01,24.0
845176,2014-11-01,,2017-01-01,2018-12-01,24.0
313688,2017-05-01,,2017-01-01,2018-12-01,24.0
348751,2014-10-01,,2017-01-01,2018-12-01,24.0
902555,2018-01-01,,2017-01-01,2018-12-01,24.0
599560,2016-06-01,2017-12-01,2017-01-01,2018-12-01,24.0
902993,2015-02-01,2015-03-01,2017-01-01,2018-12-01,24.0
830743,2013-07-01,,2017-01-01,2018-12-01,24.0
388292,2013-08-01,,2017-01-01,2018-12-01,24.0
811289,2015-12-01,,2017-01-01,2018-12-01,24.0
880205,2012-05-01,,2017-01-01,2018-12-01,24.0
369841,2014-12-01,,2017-01-01,2018-12-01,24.0
225087,2012-09-01,,2017-01-01,2018-12-01,24.0
879787,2016-06-01,,2017-01-01,2018-12-01,24.0
748033,2018-03-01,,2018-02-01,2018-12-01,11.0
691077,2018-02-01,,2018-02-01,2018-12-01,11.0
449223,2018-04-01,,2018-02-01,2018-12-01,11.0
365515,2013-01-01,,2017-01-01,2018-12-01,24.0
456259,2012-05-01,,2017-01-01,2018-12-01,24.0
314202,2013-07-01,,2017-01-01,2018-12-01,24.0
793761,2012-12-01,,2017-01-01,2018-12-01,24.0
102726,2017-08-01,,2017-01-01,2018-12-01,24.0
232022,2015-01-01,,2017-01-01,2018-12-01,24.0
482796,2018-11-01,,2017-01-01,2018-12-01,24.0
901747,2017-10-01,,2017-01-01,2018-12-01,24.0
617326,2012-09-01,,2017-01-01,2018-12-01,24.0
401101,2015-10-01,,2017-01-01,2018-12-01,24.0
861867,2018-07-01,,2017-01-01,2018-12-01,24.0
383912,2012-09-01,,2017-01-01,2018-12-01,24.0
769495,2018-06-01,,2017-01-01,2018-12-01,24.0
959044,2014-09-01,,2017-01-01,2018-12-01,24.0
853565,2013-09-01,2017-11-01,2017-01-01,2018-12-01,24.0
752609,2014-06-01,2018-03-01,2017-01-01,2018-12-01,24.0
551652,2013-10-01,,2017-01-01,2018-12-01,24.0
819149,2013-01-01,,2017-01-01,2018-12-01,24.0
991983,2016-06-01,2017-03-01,2017-01-01,2018-12-01,24.0
222065,2013-06-01,,2017-01-01,2018-12-01,24.0
331353,2016-12-01,,2017-01-01,2018-12-01,24.0
528447,2016-10-01,,2017-01-01,2018-12-01,24.0
767908,2017-01-01,,2017-01-01,2018-12-01,24.0
793285,2015-04-01,,2017-01-01,2018-12-01,24.0
785826,2012-06-01,,2017-01-01,2018-12-01,24.0
488891,2013-02-01,2013-09-01,2017-01-01,2018-12-01,24.0
355039,2017-07-01,,2017-01-01,2018-12-01,24.0
683485,2017-03-01,,2017-01-01,2018-12-01,24.0
856364,2016-11-01,,2017-01-01,2018-12-01,24.0
871206,2014-02-01,,2017-01-01,2018-12-01,24.0
916843,2018-12-01,,2017-01-01,2018-12-01,24.0
556050,2015-02-01,,2017-01-01,2018-12-01,24.0
937742,2014-02-01,,2017-01-01,2018-12-01,24.0
205413,2018-04-01,,2018-02-01,2018-12-01,11.0
315054,2017-05-01,,2017-01-01,2018-12-01,24.0
964744,2017-07-01,,2017-01-01,2018-12-01,24.0
979598,2013-11-01,,2017-01-01,2018-12-01,24.0
572345,2013-12-01,,2017-01-01,2018-12-01,24.0
513480,2017-01-01,,2017-01-01,2018-12-01,24.0
212493,2012-07-01,,2017-01-01,2018-12-01,24.0
936570,2014-11-01,,2017-01-01,2018-12-01,24.0
600220,2012-05-01,,2017-01-01,2018-12-01,24.0
141844,2012-10-01,,2017-01-01,2018-12-01,24.0
627428,2016-05-01,,2017-01-01,2018-12-01,24.0
463361,2016-10-01,,2017-01-01,2018-12-01,24.0
559388,2014-12-01,,2017-01-01,2018-12-01,24.0
426022,2013-01-01,2016-03-01,2017-01-01,2018-12-01,24.0
535251,2013-02-01,,2017-01-01,2018-12-01,24.0
390117,2015-11-01,,2017-01-01,2018-12-01,24.0
144355,2012-07-01,,2017-01-01,2018-12-01,24.0
792418,2016-01-01,,2017-01-01,2018-12-01,24.0
182782,2016-02-01,,2017-01-01,2018-12-01,24.0
393853,2013-02-01,,2017-01-01,2018-12-01,24.0
148201,2015-04-01,,2017-01-01,2018-12-01,24.0
306872,2014-12-01,,2017-01-01,2018-12-01,24.0
225529,2013-09-01,2014-09-01,2017-01-01,2018-12-01,24.0
573344,2016-05-01,,2017-01-01,2018-12-01,24.0
417553,2016-03-01,2016-11-01,2017-01-01,2018-12-01,24.0
799622,2014-10-01,2016-05-01,2017-01-01,2018-12-01,24.0
277341,2017-12-01,,2017-01-01,2018-12-01,24.0
246323,2014-04-01,,2017-01-01,2018-12-01,24.0
490553,2014-10-01,,2017-01-01,2018-12-01,24.0
786287,2018-04-01,,2018-02-01,2018-12-01,11.0
983393,2013-12-01,,2017-01-01,2018-12-01,24.0
383787,2014-01-01,,2017-01-01,2018-12-01,24.0
714121,2012-07-01,,2017-01-01,2018-12-01,24.0
110001,2018-12-01,,2017-01-01,2018-12-01,24.0
124377,2018-05-01,,2017-01-01,2018-12-01,24.0
344797,2017-03-01,,2017-01-01,2018-12-01,24.0
822665,2018-12-01,,2017-01-01,2018-12-01,24.0
700748,2015-08-01,,2017-01-01,2018-12-01,24.0
478315,2014-02-01,,2017-01-01,2018-12-01,24.0
278815,2014-08-01,,2017-01-01,2018-12-01,24.0
370842,2014-07-01,,2017-01-01,2018-12-01,24.0
703249,2018-05-01,,2017-01-01,2018-12-01,24.0
590989,2013-02-01,,2017-01-01,2018-12-01,24.0
836112,2012-06-01,,2017-01-01,2018-12-01,24.0
776782,2017-12-01,,2017-01-01,2018-12-01,24.0
477362,2016-09-01,,2017-01-01,2018-12-01,24.0
117460,2014-12-01,,2017-01-01,2018-12-01,24.0
454665,2018-12-01,,2017-01-01,2018-12-01,24.0
969500,2014-10-01,,2017-01-01,2018-12-01,24.0
128467,2014-10-01,,2017-01-01,2018-12-01,24.0
825165,2017-03-01,,2017-01-01,2018-12-01,24.0
226866,2017-06-01,,2017-01-01,2018-12-01,24.0
844959,2017-03-01,,2017-01-01,2018-12-01,24.0
628431,2016-12-01,,2017-01-01,2018-12-01,24.0
746580,2016-07-01,2017-03-01,2017-01-01,2018-12-01,24.0
969092,2013-05-01,,2017-01-01,2018-12-01,24.0
510329,2015-05-01,,2017-01-01,2018-12-01,24.0
192685,2014-04-01,,2017-01-01,2018-12-01,24.0
616162,2017-01-01,,2017-01-01,2018-12-01,24.0
105552,2015-11-01,,2017-01-01,2018-12-01,24.0
263068,2018-05-01,,2017-01-01,2018-12-01,24.0
638466,2012-04-01,,2017-01-01,2018-12-01,24.0
943602,2018-04-01,2018-12-01,2018-02-01,2018-12-01,11.0
969350,2014-09-01,,2017-01-01,2018-12-01,24.0
465424,2018-02-01,,2018-02-01,2018-12-01,11.0
164034,2015-03-01,,2017-01-01,2018-12-01,24.0
684123,2013-01-01,,2017-01-01,2018-12-01,24.0
883174,2014-08-01,2018-12-01,2017-01-01,2018-12-01,24.0
621190,2016-01-01,,2017-01-01,2018-12-01,24.0
402964,2013-04-01,,2017-01-01,2018-12-01,24.0
104103,2016-05-01,,2017-01-01,2018-12-01,24.0
170791,2014-07-01,,2017-01-01,2018-12-01,24.0
336817,2018-04-01,,2018-02-01,2018-12-01,11.0
171691,2018-04-01,2018-12-01,2018-02-01,2018-12-01,11.0
672570,2015-10-01,,2017-01-01,2018-12-01,24.0
661150,2014-03-01,2018-11-01,2017-01-01,2018-12-01,24.0
237319,2017-11-01,,2017-01-01,2018-12-01,24.0
936305,2014-11-01,,2017-01-01,2018-12-01,24.0
831404,2013-06-01,,2017-01-01,2018-12-01,24.0
684934,2012-12-01,,2017-01-01,2018-12-01,24.0
833754,2018-06-01,,2017-01-01,2018-12-01,24.0
276947,2018-03-01,2018-12-01,2018-02-01,2018-12-01,11.0
763071,2012-08-01,,2017-01-01,2018-12-01,24.0
989986,2013-12-01,,2017-01-01,2018-12-01,24.0
399251,2013-09-01,,2017-01-01,2018-12-01,24.0
718764,2015-12-01,,2017-01-01,2018-12-01,24.0
743481,2015-01-01,2015-02-01,2017-01-01,2018-12-01,24.0
944980,2013-04-01,,2017-01-01,2018-12-01,24.0
644374,2015-07-01,,2017-01-01,2018-12-01,24.0
738279,2016-05-01,,2017-01-01,2018-12-01,24.0
889786,2015-12-01,,2017-01-01,2018-12-01,24.0
991627,2018-01-01,,2017-01-01,2018-12-01,24.0
432392,2018-11-01,,2017-01-01,2018-12-01,24.0
809404,2015-06-01,,2017-01-01,2018-12-01,24.0
452459,2016-11-01,2018-04-01,2017-01-01,2018-12-01,24.0
452208,2017-08-01,,2017-01-01,2018-12-01,24.0
248620,2012-11-01,,2017-01-01,2018-12-01,24.0
320031,2016-09-01,,2017-01-01,2018-12-01,24.0
682980,2016-10-01,2017-06-01,2017-01-01,2018-12-01,24.0
527565,2016-01-01,,2017-01-01,2018-12-01,24.0
750171,2013-10-01,,2017-01-01,2018-12-01,24.0
961837,2013-05-01,,2017-01-01,2018-12-01,24.0
105712,2015-08-01,,2017-01-01,2018-12-01,24.0
750862,2013-07-01,,2017-01-01,2018-12-01,24.0
374401,2015-11-01,,2017-01-01,2018-12-01,24.0
824076,2012-05-01,,2017-01-01,2018-12-01,24.0
721713,2015-12-01,,2017-01-01,2018-12-01,24.0
227433,2014-11-01,2016-03-01,2017-01-01,2018-12-01,24.0
650801,2013-08-01,2014-04-01,2017-01-01,2018-12-01,24.0
757041,2016-01-01,,2017-01-01,2018-12-01,24.0
489371,2016-03-01,,2017-01-01,2018-12-01,24.0
698988,2012-04-01,,2017-01-01,2018-12-01,24.0
454720,2016-06-01,,2017-01-01,2018-12-01,24.0
885274,2015-10-01,,2017-01-01,2018-12-01,24.0
413798,2015-08-01,,2017-01-01,2018-12-01,24.0
767857,2018-05-01,,2017-01-01,2018-12-01,24.0
335324,2014-07-01,,2017-01-01,2018-12-01,24.0
952244,2018-11-01,,2017-01-01,2018-12-01,24.0
595747,2016-03-01,,2017-01-01,2018-12-01,24.0
146527,2015-04-01,,2017-01-01,2018-12-01,24.0
647393,2018-12-01,,2017-01-01,2018-12-01,24.0
112732,2016-07-01,,2017-01-01,2018-12-01,24.0
945703,2018-04-01,,2018-02-01,2018-12-01,11.0
819809,2014-09-01,,2017-01-01,2018-12-01,24.0
214030,2014-06-01,,2017-01-01,2018-12-01,24.0
646198,2017-08-01,2018-04-01,2017-01-01,2018-12-01,24.0
142649,2014-01-01,2014-09-01,2017-01-01,2018-12-01,24.0
428162,2012-12-01,,2017-01-01,2018-12-01,24.0
221627,2015-09-01,2016-05-01,2017-01-01,2018-12-01,24.0
535183,2016-09-01,2017-08-01,2017-01-01,2018-12-01,24.0
698505,2017-06-01,,2017-01-01,2018-12-01,24.0
867327,2016-09-01,,2017-01-01,2018-12-01,24.0
268789,2016-11-01,,2017-01-01,2018-12-01,24.0
104732,2016-01-01,,2017-01-01,2018-12-01,24.0
759322,2016-09-01,,2017-01-01,2018-12-01,24.0
760077,2018-12-01,,2017-01-01,2018-12-01,24.0
329214,2013-11-01,,2017-01-01,2018-12-01,24.0
496357,2018-11-01,,2017-01-01,2018-12-01,24.0
851982,2016-08-01,,2017-01-01,2018-12-01,24.0
668510,2017-04-01,,2017-01-01,2018-12-01,24.0
210870,2017-11-01,,2017-01-01,2018-12-01,24.0
840021,2012-12-01,,2017-01-01,2018-12-01,24.0
697162,2018-03-01,,2018-02-01,2018-12-01,11.0
365596,2018-03-01,,2018-02-01,2018-12-01,11.0
923799,2012-12-01,,2017-01-01,2018-12-01,24.0
898417,2015-02-01,,2017-01-01,2018-12-01,24.0
164512,2016-04-01,,2017-01-01,2018-12-01,24.0
790940,2018-12-01,,2017-01-01,2018-12-01,24.0
539739,2018-03-01,2018-11-01,2018-02-01,2018-12-01,11.0
662848,2014-11-01,,2017-01-01,2018-12-01,24.0
929707,2018-11-01,,2017-01-01,2018-12-01,24.0
148234,2012-06-01,,2017-01-01,2018-12-01,24.0
999788,2017-02-01,2017-10-01,2017-01-01,2018-12-01,24.0
623327,2017-06-01,,2017-01-01,2018-12-01,24.0
904410,2018-11-01,,2017-01-01,2018-12-01,24.0
494885,2015-12-01,,2017-01-01,2018-12-01,24.0
718454,2018-07-01,,2017-01-01,2018-12-01,24.0
553396,2016-09-01,,2017-01-01,2018-12-01,24.0
863384,2013-07-01,,2017-01-01,2018-12-01,24.0
444085,2014-01-01,,2017-01-01,2018-12-01,24.0
743835,2013-03-01,,2017-01-01,2018-12-01,24.0
113040,2013-01-01,,2017-01-01,2018-12-01,24.0
540756,2014-03-01,,2017-01-01,2018-12-01,24.0
225576,2018-03-01,,2018-02-01,2018-12-01,11.0
912352,2018-05-01,,2017-01-01,2018-12-01,24.0
775440,2016-03-01,,2017-01-01,2018-12-01,24.0
636673,2015-03-01,,2017-01-01,2018-12-01,24.0
937849,2016-05-01,2017-01-01,2017-01-01,2018-12-01,24.0
262717,2017-06-01,,2017-01-01,2018-12-01,24.0
532759,2017-10-01,,2017-01-01,2018-12-01,24.0
453466,2017-12-01,,2017-01-01,2018-12-01,24.0
213297,2015-09-01,,2017-01-01,2018-12-01,24.0
758328,2018-06-01,,2017-01-01,2018-12-01,24.0
254667,2015-12-01,,2017-01-01,2018-12-01,24.0
137020,2018-08-01,,2017-01-01,2018-12-01,24.0
795840,2018-03-01,2018-04-01,2018-02-01,2018-12-01,11.0
788555,2018-10-01,,2017-01-01,2018-12-01,24.0
867472,2016-05-01,,2017-01-01,2018-12-01,24.0
148111,2018-11-01,,2017-01-01,2018-12-01,24.0
600021,2017-08-01,2018-04-01,2017-01-01,2018-12-01,24.0
624935,2015-11-01,,2017-01-01,2018-12-01,24.0
760614,2017-09-01,,2017-01-01,2018-12-01,24.0
559483,2013-09-01,,2017-01-01,2018-12-01,24.0
208517,2018-02-01,,2018-02-01,2018-12-01,11.0
102376,2018-03-01,,2018-02-01,2018-12-01,11.0
332409,2012-07-01,,2017-01-01,2018-12-01,24.0
211625,2013-01-01,,2017-01-01,2018-12-01,24.0
611582,2014-04-01,,2017-01-01,2018-12-01,24.0
547217,2014-04-01,2014-12-01,2017-01-01,2018-12-01,24.0
876850,2015-02-01,,2017-01-01,2018-12-01,24.0
514523,2017-11-01,,2017-01-01,2018-12-01,24.0
954570,2017-08-01,,2017-01-01,2018-12-01,24.0
718516,2017-08-01,,2017-01-01,2018-12-01,24.0
118298,2014-05-01,2014-09-01,2017-01-01,2018-12-01,24.0
823257,2017-08-01,2018-04-01,2017-01-01,2018-12-01,24.0
368062,2016-11-01,2017-07-01,2017-01-01,2018-12-01,24.0
472488,2015-09-01,2017-08-01,2017-01-01,2018-12-01,24.0
549540,2017-04-01,,2017-01-01,2018-12-01,24.0
421580,2012-09-01,,2017-01-01,2018-12-01,24.0
998112,2015-05-01,,2017-01-01,2018-12-01,24.0
985516,2016-02-01,,2017-01-01,2018-12-01,24.0
484504,2014-09-01,,2017-01-01,2018-12-01,24.0
763591,2015-08-01,,2017-01-01,2018-12-01,24.0
601626,2016-08-01,,2017-01-01,2018-12-01,24.0
618302,2012-08-01,,2017-01-01,2018-12-01,24.0
149225,2015-07-01,,2017-01-01,2018-12-01,24.0
399417,2012-05-01,,2017-01-01,2018-12-01,24.0
482528,2016-01-01,,2017-01-01,2018-12-01,24.0
919951,2015-09-01,,2017-01-01,2018-12-01,24.0
979467,2013-10-01,,2017-01-01,2018-12-01,24.0
822696,2012-05-01,,2017-01-01,2018-12-01,24.0
810517,2017-01-01,2017-09-01,2017-01-01,2018-12-01,24.0
883963,2017-05-01,,2017-01-01,2018-12-01,24.0
815841,2018-02-01,2018-10-01,2018-02-01,2018-12-01,11.0
843642,2015-06-01,,2017-01-01,2018-12-01,24.0
222874,2014-09-01,,2017-01-01,2018-12-01,24.0
255653,2015-10-01,,2017-01-01,2018-12-01,24.0
606989,2013-03-01,,2017-01-01,2018-12-01,24.0
740326,2018-10-01,,2017-01-01,2018-12-01,24.0
763241,2013-11-01,,2017-01-01,2018-12-01,24.0
883065,2012-08-01,,2017-01-01,2018-12-01,24.0
844046,2018-10-01,,2017-01-01,2018-12-01,24.0
183023,2018-08-01,,2017-01-01,2018-12-01,24.0
948785,2015-11-01,,2017-01-01,2018-12-01,24.0
683664,2018-07-01,,2017-01-01,2018-12-01,24.0
294617,2012-08-01,,2017-01-01,2018-12-01,24.0
157816,2015-11-01,,2017-01-01,2018-12-01,24.0
556688,2017-04-01,,2017-01-01,2018-12-01,24.0
477295,2015-07-01,,2017-01-01,2018-12-01,24.0
891218,2015-03-01,2015-11-01,2017-01-01,2018-12-01,24.0
586870,2016-02-01,,2017-01-01,2018-12-01,24.0
748914,2018-11-01,,2017-01-01,2018-12-01,24.0
204535,2013-05-01,2013-10-01,2017-01-01,2018-12-01,24.0
170211,2012-06-01,,2017-01-01,2018-12-01,24.0
616226,2013-12-01,,2017-01-01,2018-12-01,24.0
533198,2016-08-01,,2017-01-01,2018-12-01,24.0
979389,2016-03-01,,2017-01-01,2018-12-01,24.0
420856,2018-07-01,,2017-01-01,2018-12-01,24.0
174044,2013-03-01,,2017-01-01,2018-12-01,24.0
576878,2013-04-01,,2017-01-01,2018-12-01,24.0
386979,2018-01-01,2018-09-01,2017-01-01,2018-12-01,24.0
591641,2017-07-01,,2017-01-01,2018-12-01,24.0
792103,2018-02-01,,2018-02-01,2018-12-01,11.0
132884,2013-05-01,,2017-01-01,2018-12-01,24.0
200802,2017-06-01,,2017-01-01,2018-12-01,24.0
754850,2013-12-01,2014-08-01,2017-01-01,2018-12-01,24.0
594598,2018-03-01,,2018-02-01,2018-12-01,11.0
320180,2016-08-01,,2017-01-01,2018-12-01,24.0
999911,2012-08-01,,2017-01-01,2018-12-01,24.0
582256,2016-01-01,2016-09-01,2017-01-01,2018-12-01,24.0
732377,2018-09-01,,2017-01-01,2018-12-01,24.0
966920,2017-10-01,,2017-01-01,2018-12-01,24.0
769669,2017-09-01,,2017-01-01,2018-12-01,24.0
767534,2014-08-01,,2017-01-01,2018-12-01,24.0
860724,2013-11-01,,2017-01-01,2018-12-01,24.0
918350,2012-05-01,,2017-01-01,2018-12-01,24.0
267930,2012-08-01,,2017-01-01,2018-12-01,24.0
934150,2013-10-01,2014-06-01,2017-01-01,2018-12-01,24.0
758927,2017-10-01,,2017-01-01,2018-12-01,24.0
426990,2017-03-01,,2017-01-01,2018-12-01,24.0
519677,2015-01-01,,2017-01-01,2018-12-01,24.0
302414,2014-03-01,,2017-01-01,2018-12-01,24.0
967462,2015-06-01,,2017-01-01,2018-12-01,24.0
350269,2017-05-01,,2017-01-01,2018-12-01,24.0
967966,2017-04-01,,2017-01-01,2018-12-01,24.0
698072,2016-06-01,,2017-01-01,2018-12-01,24.0
832864,2016-06-01,,2017-01-01,2018-12-01,24.0
846796,2013-11-01,,2017-01-01,2018-12-01,24.0
248138,2016-04-01,,2017-01-01,2018-12-01,24.0
902608,2012-08-01,,2017-01-01,2018-12-01,24.0
104541,2013-03-01,,2017-01-01,2018-12-01,24.0
263866,2016-04-01,2018-05-01,2017-01-01,2018-12-01,24.0
514530,2016-11-01,,2017-01-01,2018-12-01,24.0
940156,2018-06-01,,2017-01-01,2018-12-01,24.0
312530,2016-04-01,,2017-01-01,2018-12-01,24.0
347423,2017-10-01,,2017-01-01,2018-12-01,24.0
990077,2016-01-01,,2017-01-01,2018-12-01,24.0
571169,2018-05-01,,2017-01-01,2018-12-01,24.0
569313,2017-02-01,,2017-01-01,2018-12-01,24.0
872341,2018-09-01,,2017-01-01,2018-12-01,24.0
516271,2014-02-01,2018-10-01,2017-01-01,2018-12-01,24.0
920118,2017-02-01,,2017-01-01,2018-12-01,24.0
186020,2018-12-01,,2017-01-01,2018-12-01,24.0
247692,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
559342,2017-06-01,,2017-01-01,2018-12-01,24.0
639116,2016-10-01,2017-06-01,2017-01-01,2018-12-01,24.0
316982,2016-03-01,,2017-01-01,2018-12-01,24.0
321748,2013-09-01,,2017-01-01,2018-12-01,24.0
357589,2015-01-01,,2017-01-01,2018-12-01,24.0
483198,2013-05-01,,2017-01-01,2018-12-01,24.0
652501,2015-04-01,,2017-01-01,2018-12-01,24.0
622632,2015-08-01,2015-10-01,2017-01-01,2018-12-01,24.0
401062,2017-10-01,,2017-01-01,2018-12-01,24.0
451226,2015-02-01,,2017-01-01,2018-12-01,24.0
252628,2012-11-01,,2017-01-01,2018-12-01,24.0
379117,2017-01-01,2017-09-01,2017-01-01,2018-12-01,24.0
883852,2015-07-01,,2017-01-01,2018-12-01,24.0
735676,2017-07-01,,2017-01-01,2018-12-01,24.0
228273,2016-01-01,,2017-01-01,2018-12-01,24.0
863744,2013-05-01,,2017-01-01,2018-12-01,24.0
585271,2017-10-01,,2017-01-01,2018-12-01,24.0
833197,2015-01-01,,2017-01-01,2018-12-01,24.0
148690,2016-11-01,,2017-01-01,2018-12-01,24.0
221469,2013-09-01,,2017-01-01,2018-12-01,24.0
295138,2012-06-01,,2017-01-01,2018-12-01,24.0
115427,2016-11-01,,2017-01-01,2018-12-01,24.0
729293,2018-06-01,,2017-01-01,2018-12-01,24.0
309602,2012-09-01,,2017-01-01,2018-12-01,24.0
575434,2015-03-01,,2017-01-01,2018-12-01,24.0
823816,2016-08-01,,2017-01-01,2018-12-01,24.0
957571,2014-08-01,,2017-01-01,2018-12-01,24.0
303573,2012-05-01,,2017-01-01,2018-12-01,24.0
541741,2017-06-01,,2017-01-01,2018-12-01,24.0
351889,2014-08-01,,2017-01-01,2018-12-01,24.0
237312,2018-04-01,,2018-02-01,2018-12-01,11.0
118675,2016-12-01,,2017-01-01,2018-12-01,24.0
489628,2017-08-01,,2017-01-01,2018-12-01,24.0
705911,2014-07-01,,2017-01-01,2018-12-01,24.0
425826,2018-09-01,,2017-01-01,2018-12-01,24.0
698627,2018-09-01,,2017-01-01,2018-12-01,24.0
325599,2015-10-01,,2017-01-01,2018-12-01,24.0
358792,2014-04-01,,2017-01-01,2018-12-01,24.0
885682,2016-01-01,,2017-01-01,2018-12-01,24.0
333644,2018-11-01,,2017-01-01,2018-12-01,24.0
565690,2015-12-01,2018-09-01,2017-01-01,2018-12-01,24.0
662750,2012-10-01,,2017-01-01,2018-12-01,24.0
733608,2015-06-01,,2017-01-01,2018-12-01,24.0
618461,2015-06-01,,2017-01-01,2018-12-01,24.0
212602,2018-04-01,,2018-02-01,2018-12-01,11.0
885357,2018-12-01,,2017-01-01,2018-12-01,24.0
323068,2013-05-01,,2017-01-01,2018-12-01,24.0
464828,2017-12-01,,2017-01-01,2018-12-01,24.0
965482,2017-03-01,,2017-01-01,2018-12-01,24.0
394200,2015-06-01,2016-02-01,2017-01-01,2018-12-01,24.0
969617,2018-04-01,,2018-02-01,2018-12-01,11.0
846243,2013-10-01,,2017-01-01,2018-12-01,24.0
330562,2018-02-01,,2018-02-01,2018-12-01,11.0
882044,2014-02-01,,2017-01-01,2018-12-01,24.0
721300,2016-11-01,,2017-01-01,2018-12-01,24.0
904378,2017-06-01,,2017-01-01,2018-12-01,24.0
311762,2015-12-01,,2017-01-01,2018-12-01,24.0
209886,2013-07-01,,2017-01-01,2018-12-01,24.0
347987,2018-06-01,,2017-01-01,2018-12-01,24.0
221709,2018-03-01,,2018-02-01,2018-12-01,11.0
667798,2018-10-01,,2017-01-01,2018-12-01,24.0
965012,2012-10-01,,2017-01-01,2018-12-01,24.0
247050,2012-08-01,,2017-01-01,2018-12-01,24.0
463854,2017-10-01,,2017-01-01,2018-12-01,24.0
763224,2018-09-01,,2017-01-01,2018-12-01,24.0
628017,2013-04-01,,2017-01-01,2018-12-01,24.0
858445,2014-10-01,,2017-01-01,2018-12-01,24.0
348774,2013-06-01,,2017-01-01,2018-12-01,24.0
992930,2013-11-01,,2017-01-01,2018-12-01,24.0
340924,2017-05-01,,2017-01-01,2018-12-01,24.0
312774,2013-05-01,,2017-01-01,2018-12-01,24.0
